pipeline	fitness	fit_time
standardScaler();Balancing('none');bernoulliNB(36.769918305727955,True)	0.5388686459739092	2.0199944972991943
standardScaler();Balancing('none');gaussianNB(0.006104956279085379)	0.6547368421052632	1.9352765083312988
maxAbsScaler();Balancing('none');multinomialNB(0.15009711289986122,True)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
robustScaler(False,False);selectFwe(0.015143126362894766);Balancing('none');adaBoost(decisionTree('entropy',30,5,0.3858759347840439,18,'None'),13,1.7239610380254495,'SAMME')	0.6176270805218174	2.1991915702819824
standardScaler();Balancing('none');decisionTree('gini',2,19,0.8360275850799519,3,'balanced')	0.5255128205128206	1.9966213703155518
maxAbsScaler();Balancing('none');qda(0.4847117969499981)	0.6514035087719299	1.8986968994140625
minMaxScaler();varianceThreshold();Balancing('none');bernoulliNB(5.496381004260072,True)	0.5056365272154746	1.8956472873687744
robustScaler(False,False);fastICA(56,'deflation','arbitrary-variance','exp');Balancing('weighting');adaBoost(decisionTree('gini',25,6,0.7641608957612477,10,'None'),25,0.018535270642291685,'SAMME')	0.6102226720647772	2.55745792388916
standardScaler();varianceThreshold();Balancing('none');qda(0.8830973744193049)	0.6463157894736843	2.2734906673431396
robustScaler(True,False);fastICA(35,'deflation','arbitrary-variance','exp');Balancing('weighting');logisticRegression('None','newton-cg',1000,4.222258863638354,'balanced')	0.91972334682861	2.128575325012207
minMaxScaler();selectFwe(0.04117349979145906);Balancing('none');randomForest(12,'gini','sqrt',5,20,False,'balanced_subsample')	0.5912528115159694	1.9110214710235596
standardScaler();varianceThreshold();Balancing('none');randomForest(17,'entropy',0.8142853480302881,18,14,False,'None')	0.5522447143499776	2.8260035514831543
robustScaler(False,False);selectFwe(0.02928924948085667);Balancing('weighting');adaBoost(decisionTree('gini',2,15,0.34452886656213455,3,'balanced'),18,1.9550643817786395,'SAMME')	0.5931061628430049	2.506253719329834
robustScaler(False,True);selectPercentile(61.70217792133914);Balancing('weighting');adaBoost(decisionTree('gini',26,9,0.2920899095587066,9,'balanced'),78,0.38294421529187067,'SAMME')	0.43185560053981104	2.5025687217712402
robustScaler(True,False);Balancing('weighting');adaBoost(decisionTree('entropy',30,18,0.7810814970818334,6,'balanced'),26,0.1305289142339613,'SAMME')	0.6106950067476383	2.863837957382202
robustScaler(True,False);Balancing('weighting');adaBoost(decisionTree('entropy',30,18,0.7810814970818334,6,'balanced'),26,0.1305289142339613,'SAMME')	0.6106950067476383	2.7805628776550293
robustScaler(True,True);varianceThreshold();Balancing('none');adaBoost(decisionTree('gini',30,10,0.7878280266467313,19,'balanced'),64,0.14442568383694113,'SAMME')	0.6522289698605489	3.305877447128296
robustScaler(False,True);pca(0.9074006483392945,False);Balancing('weighting');adaBoost(decisionTree('entropy',30,20,0.48267485054034576,19,'None'),33,0.9649653217813301,'SAMME')	0.6465969410706253	3.391615629196167
standardScaler();varianceThreshold();Balancing('none');extraTreesClassifier(87,'entropy','sqrt',19,7,True,'balanced_subsample')	0.6073414304993252	3.830676794052124
robustScaler(False,True);pca(0.5643188290055386,False);Balancing('none');adaBoost(decisionTree('gini',11,12,0.1625020458769394,20,'None'),85,0.45666170146684726,'SAMME')	0.5797570850202429	4.260589838027954
robustScaler(False,True);selectFwe(0.04664450085819624);Balancing('none');adaBoost(decisionTree('gini',1,19,0.9779107118330872,6,'None'),93,1.7951456214028325,'SAMME')	0.7868421052631579	3.4432754516601562
minMaxScaler();Balancing('weighting');adaBoost(decisionTree('gini',11,7,0.8013221543104522,20,'None'),98,1.749086485834534,'SAMME')	0.6194781826360775	3.589487075805664
standardScaler();selectPercentile(77.9426769658239);Balancing('weighting');extraTreesClassifier(79,'gini','log2',3,2,True,'balanced_subsample')	0.4741790373369321	4.000262022018433
robustScaler(True,True);varianceThreshold();Balancing('weighting');adaBoost(decisionTree('entropy',28,6,0.8057761599348869,2,'None'),63,0.8527059092422073,'SAMME')	0.5675933423301844	4.387964725494385
maxAbsScaler();Balancing('weighting');kNN(44,'distance',2)	0.6512280701754386	2.4108099937438965
standardScaler();fastICA(18,'deflation','unit-variance','cube');Balancing('none');adaBoost(decisionTree('gini',29,13,0.21007653833975404,8,'balanced'),55,1.3613493309478581,'SAMME')	0.6084660368870896	3.9433677196502686
robustScaler(True,True);nystroem('cosine',6.783761695708273,14,5,0.5759212597516759);Balancing('none');adaBoost(decisionTree('gini',28,18,0.4680207690062901,7,'balanced'),52,0.20544844693562897,'SAMME')	0.7598403058929375	3.996863842010498
robustScaler(False,True);Balancing('none');multinomialNB(6.993545776131074,False)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
robustScaler(False,False);fastICA(62,'parallel','unit-variance','cube');Balancing('weighting');adaBoost(decisionTree('entropy',7,8,0.7779589165970229,17,'balanced'),55,1.172231891847705,'SAMME')	0.6330746738641475	4.605989933013916
robustScaler(True,False);varianceThreshold();Balancing('none');adaBoost(decisionTree('gini',11,10,0.6405947456146558,9,'None'),93,1.1904151076902085,'SAMME')	0.5928565002249213	4.599828004837036
robustScaler(True,True);varianceThreshold();Balancing('none');adaBoost(decisionTree('gini',30,10,0.7878280266467313,19,'balanced'),64,0.14442568383694113,'SAMME')	0.6522289698605489	4.931564807891846
maxAbsScaler();Balancing('none');kNN(16,'distance',1)	0.6512280701754386	2.728240966796875
robustScaler(False,False);selectPercentile(63.09879568602517);Balancing('none');bernoulliNB(2.2576168017984077,False)	0.4556117858749437	3.341068744659424
standardScaler();pca(0.8271518787111415,False);Balancing('weighting');gaussianNB(0.00053424706101085)	0.6409649122807017	2.288660764694214
maxAbsScaler();selectPercentile(86.07303058916837);Balancing('none');extraTreesClassifier(81,'entropy','sqrt',10,19,False,'balanced_subsample')	0.49835357624831306	3.292965888977051
robustScaler(True,False);selectFwe(0.007858142887965438);Balancing('weighting');decisionTree('entropy',3,3,0.8611029096666658,5,'balanced')	0.525238416554206	2.8687074184417725
minMaxScaler();pca(0.8145673142531582,True);Balancing('none');adaBoost(decisionTree('gini',19,5,0.19078432782692734,15,'None'),63,0.1910172582135814,'SAMME')	0.6415946918578498	3.639806032180786
robustScaler(False,False);selectFwe(0.010042035263371817);Balancing('weighting');adaBoost(decisionTree('gini',13,9,0.5520792925478145,10,'None'),69,0.8056396818059943,'SAMME')	0.577638326585695	4.464956760406494
maxAbsScaler();Balancing('weighting');extraTreesClassifier(42,'gini','log2',7,2,False,'None')	0.6271524966261808	3.0956387519836426
minMaxScaler();Balancing('weighting');logisticRegression('l2','lbfgs',1000,1.166071919512486,'None')	0.640834457939721	5.204385757446289
robustScaler(True,False);fastICA(35,'deflation','arbitrary-variance','exp');Balancing('weighting');logisticRegression('None','newton-cg',1000,4.222258863638354,'balanced')	0.91972334682861	2.873051166534424
