pipeline	fitness	fit_time
adaBoost(decisionTree('entropy',18,3,0.8611093746947203,7,'None'),12,0.7752759609622936,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
selectFwe(0.04815687022629096);pca(0.8822175921259557,False);adaBoost(decisionTree('gini',20,20,0.4929389586609223,12,'balanced'),86,0.7341493501197409,'SAMME')	0.699264705882353	1.6747322082519531
pca(0.5673871045793949,True);selectPercentile(47.60786873808483);selectFwe(0.00931266539136771);kNN(16,'uniform',2)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by SelectFwe.)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by SelectFwe.)
pca(0.8260475546611258,False);robustScaler(False,False);fastICA(31,'parallel','unit-variance','exp');randomForest(36,'gini','None',9,20,False,'balanced')	0.6941526610644257	1.7129237651824951
maxAbsScaler();varianceThreshold();maxAbsScaler();adaBoost(decisionTree('gini',15,11,0.4446146534872575,19,'balanced'),47,1.8221363451224983,'SAMME.R')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(True,True);decisionTree('entropy',24,8,0.9434955147782088,12,'balanced')	0.7578081232492997	0.9995503425598145
varianceThreshold();minMaxScaler();qda(0.4123891688286513)	0.5	1.0550262928009033
selectFwe(0.01920406591929322);maxAbsScaler();pca(0.7269994049460312,True);maxAbsScaler();logisticRegression('None','liblinear',1000,4.223864452873283,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();selectPercentile(66.95609619906999);lda(0.978772744567373,224,0.07032606608431344)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
fastICA(23,'parallel','unit-variance','logcosh');randomForest(46,'gini','None',17,11,True,'None')	0.5	1.4720923900604248
maxAbsScaler();decisionTree('gini',22,9,0.9790021047343852,11,'balanced')	0.7707983193277312	1.1253032684326172
minMaxScaler();varianceThreshold();lda(0.32817033416317387,44,0.04427905178665775)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
gaussianNB(0.007214600049421331)	0.5	0.9414467811584473
nystroem('cosine',5.242048195952658,39,3,-0.6375906663893378);logisticRegression('None','sag',1000,1.9328127026204596,'None')	0.5	2.088357925415039
minMaxScaler();selectPercentile(38.622009637977314);fastICA(20,'parallel','unit-variance','exp');logisticRegression('l2','newton-cg',1000,17.95360336926052,'None')	0.5271008403361345	1.3827531337738037
minMaxScaler();minMaxScaler();randomForest(76,'entropy','None',13,19,False,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(False,True);robustScaler(False,False);adaBoost(decisionTree('entropy',8,11,0.544198344385477,18,'None'),87,1.1245734854313676,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();maxAbsScaler();nystroem('rbf',2.112368780733218,13,5,0.12655410685540724);lda(0.9904901169002476,230,0.06696912357994567)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
selectFwe(0.005224141526649007);selectPercentile(93.32215425130136);qda(0.1748441321410913)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by QuadraticDiscriminantAnalysis.)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by QuadraticDiscriminantAnalysis.)
selectFwe(0.02221635985121816);randomForest(27,'entropy','None',7,17,True,'balanced_subsample')	0.7713935574229691	1.884986400604248
adaBoost(decisionTree('entropy',21,5,0.8949018248324524,1,'balanced'),67,0.3154330464588476,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
decisionTree('gini',29,8,0.6655691523136347,3,'None')	0.6475840336134454	1.7306597232818604
maxAbsScaler();varianceThreshold();varianceThreshold();logisticRegression('l2','sag',1000,2.7300975417772566,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();minMaxScaler();varianceThreshold();multinomialNB(0.279517559302915,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();selectFwe(0.01568643006110348);robustScaler(True,True);adaBoost(decisionTree('gini',30,4,0.7296525162766734,11,'None'),39,1.653132284987361,'SAMME')	0.6345938375350141	1.284472942352295
adaBoost(decisionTree('entropy',16,8,0.6024189420398927,6,'None'),84,0.4164767762890753,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
selectPercentile(37.69604578369046);multinomialNB(1.0272494115875046,False)	0.5336134453781513	1.0553598403930664
nystroem('poly',0.1936583702708131,75,2,0.9879713513523094);robustScaler(False,True);maxAbsScaler();qda(0.6983523993324714)	0.5	2.9815762042999268
maxAbsScaler();adaBoost(decisionTree('gini',29,10,0.5120110048477476,19,'balanced'),19,1.146189848288477,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
robustScaler(True,True);nystroem('sigmoid',2.7966135204792724,30,3,-0.8802459282975126);fastICA(29,'deflation','unit-variance','cube');mlpClassifier((41, 9),0.08227065850734115,0.7618785247891477,'sgd','logistic')	0.6589285714285714	10.832284212112427
minMaxScaler();varianceThreshold();minMaxScaler();fastICA(32,'parallel','arbitrary-variance','exp');logisticRegression('l2','newton-cg',1000,2.319202423642008,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();maxAbsScaler();randomForest(74,'gini','None',16,19,True,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectFwe(0.015511071759259254);nystroem('poly',0.3963649978886078,52,5,0.2348055898434538);maxAbsScaler();decisionTree('gini',18,19,0.7201769907541565,2,'None')	0.583858543417367	2.99489164352417
minMaxScaler();logisticRegression('None','saga',1000,20.507895414191044,'None')	0.5587885154061625	1.5348975658416748
robustScaler(True,True);logisticRegression('l1','liblinear',1000,0.5739754765192291,'balanced')	0.7509103641456583	1.2479701042175293
minMaxScaler();pca(0.7140369524726564,False);adaBoost(decisionTree('entropy',7,4,0.49957569180053085,7,'balanced'),86,1.0049131711658226,'SAMME')	0.6153011204481793	1.7399601936340332
pca(0.9588412891882794,True);maxAbsScaler();varianceThreshold();adaBoost(decisionTree('gini',5,15,0.2327976223712248,20,'balanced'),72,0.7691455118143747,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
selectPercentile(91.58097125987318);nystroem('sigmoid',0.07060099843919994,34,3,-0.5670464013749943);bernoulliNB(86.6843968989569,True)	0.5	1.1014652252197266
robustScaler(True,False);varianceThreshold();minMaxScaler();selectPercentile(11.542216396767401);bernoulliNB(1.0710614015608135,False)	0.5389005602240896	1.0755760669708252
nystroem('cosine',3.2804844582653816,63,5,0.8270022073943688);gaussianNB(0.00367118568814322)	0.5293767507002801	2.1281707286834717
kNN(1,'uniform',2)	0.593732492997199	0.9473114013671875
nystroem('cosine',0.6291008171346562,21,4,0.21405462314055912);decisionTree('gini',28,11,0.6162244122202474,14,'None')	0.5	0.9032628536224365
varianceThreshold();maxAbsScaler();varianceThreshold();multinomialNB(22.828011354744994,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
bernoulliNB(16.820463523361703,True)	0.5	0.8852798938751221
minMaxScaler();minMaxScaler();selectFwe(0.042704784947669314);mlpClassifier((96, 9),0.034724561254223,0.29235904590621514,'lbfgs','logistic')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();maxAbsScaler();varianceThreshold();maxAbsScaler();decisionTree('gini',26,12,0.7302820168358479,19,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();maxAbsScaler();robustScaler(True,True);minMaxScaler();randomForest(78,'gini','sqrt',18,18,False,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.6407695642192985,True);maxAbsScaler();maxAbsScaler();adaBoost(decisionTree('entropy',6,13,0.3401939058336457,9,'None'),36,1.4083703187118697,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();maxAbsScaler();maxAbsScaler();varianceThreshold();maxAbsScaler();decisionTree('entropy',1,16,0.08958490270045305,7,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
multinomialNB(0.49793621675604444,True)	0.5743697478991596	0.9990012645721436
minMaxScaler();varianceThreshold();minMaxScaler();maxAbsScaler();adaBoost(decisionTree('gini',30,3,0.9881843797012896,6,'balanced'),71,0.6849776982076169,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();varianceThreshold();varianceThreshold();robustScaler(True,False);lda(0.6823302889716732,62,0.0847731762149499)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
bernoulliNB(25.015962249113663,True)	0.5	0.8163094520568848
lda(0.9223881857882322,12,0.04493600342520514)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
nystroem('poly',2.3182945675642572,91,4,0.671259041236979);varianceThreshold();bernoulliNB(0.6262445564059851,True)	0.5	2.9971587657928467
selectFwe(0.002382163012665031);varianceThreshold();gaussianNB(0.0023887815312158382)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by VarianceThreshold.)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by VarianceThreshold.)
mlpClassifier((81, 6),0.09592290156814162,0.5567102914381392,'lbfgs','relu')	0.530952380952381	39.47915983200073
varianceThreshold();minMaxScaler();minMaxScaler();randomForest(39,'gini',0.8839094554366573,15,9,True,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
fastICA(37,'parallel','unit-variance','logcosh');varianceThreshold();varianceThreshold();mlpClassifier((98, 4),0.0859961564927726,0.5274860295633614,'lbfgs','logistic')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();adaBoost(decisionTree('gini',18,9,0.38812029229918077,14,'balanced'),83,1.7891920891271957,'SAMME')	0.6503501400560224	1.981334924697876
minMaxScaler();varianceThreshold();decisionTree('gini',13,8,0.5379167023535992,1,'None')	0.6611344537815127	1.3234307765960693
adaBoost(decisionTree('entropy',25,17,0.3677272658875984,10,'balanced'),84,1.6894095667257263,'SAMME')	0.6459383753501401	1.527273416519165
minMaxScaler();pca(0.7202974530539983,True);robustScaler(True,True);varianceThreshold();logisticRegression('l2','liblinear',1000,3.7792344749972444,'None')	0.5	1.3423397541046143
fastICA(71,'deflation','arbitrary-variance','cube');minMaxScaler();minMaxScaler();varianceThreshold();extraTreesClassifier(33,'entropy','log2',20,15,True,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
kNN(14,'uniform',2)	0.5	1.9312944412231445
fastICA(92,'deflation','unit-variance','cube');robustScaler(True,True);varianceThreshold();extraTreesClassifier(10,'entropy','sqrt',5,11,True,'balanced_subsample')	0.686344537815126	1.3529078960418701
minMaxScaler();selectPercentile(36.73848517976618);mlpClassifier((53, 10),0.03294951397162522,0.07667738177349293,'adam','identity')	0.5	2.063403606414795
minMaxScaler();minMaxScaler();qda(0.4540339853266856)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();minMaxScaler();maxAbsScaler();bernoulliNB(71.04817097456342,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();minMaxScaler();selectFwe(0.04357191848991633);robustScaler(True,True);gaussianNB(0.005503003927530904)	0.5440826330532212	1.4097528457641602
fastICA(99,'parallel','unit-variance','exp');maxAbsScaler();decisionTree('gini',9,19,0.48039816293831483,18,'balanced')	0.669327731092437	1.5270657539367676
pca(0.7729072868487492,True);minMaxScaler();multinomialNB(38.82750358650904,False)	0.5	1.306206464767456
nystroem('poly',2.5322803306515222,16,5,-0.7410443582390083);minMaxScaler();mlpClassifier((32, 13),0.03512959581502032,0.8815830923437531,'adam','tanh')	0.5	1.4523279666900635
kNN(30,'distance',2)	0.5573179271708684	1.06270170211792
selectPercentile(24.166448707641575);mlpClassifier((32, 3),0.03863489723636096,0.9676449873438328,'adam','logistic')	0.5	1.5537612438201904
varianceThreshold();varianceThreshold();varianceThreshold();maxAbsScaler();adaBoost(decisionTree('entropy',21,16,0.2708667438770346,11,'None'),10,0.10300848230443381,'SAMME.R')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
adaBoost(decisionTree('entropy',20,3,0.9560341732223009,6,'None'),87,0.05828850340761941,'SAMME')	0.6807422969187674	2.5018088817596436
minMaxScaler();minMaxScaler();mlpClassifier((19, 1),0.0008732770838575323,0.6409290915155257,'adam','tanh')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();maxAbsScaler();nystroem('rbf',5.9443894046393515,88,4,-0.11752545861128838);varianceThreshold();randomForest(26,'gini',0.9007795692533382,14,17,False,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();maxAbsScaler();varianceThreshold();varianceThreshold();gaussianNB(0.006072449423261996)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();selectPercentile(11.040363262428553);gaussianNB(0.008638347273399743)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by GaussianNB.)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by GaussianNB.)
nystroem('sigmoid',1.9469209381747121,19,2,0.7139708015809156);pca(0.555012180008691,False);decisionTree('gini',8,6,0.6810870925890398,3,'balanced')	0.5	0.8848910331726074
minMaxScaler();robustScaler(False,False);maxAbsScaler();maxAbsScaler();gaussianNB(0.004305626517108974)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();adaBoost(decisionTree('gini',30,3,0.8152437422516973,3,'None'),47,0.36974861755399197,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();varianceThreshold();robustScaler(False,False);multinomialNB(4.174848641343084,False)	0.5063375350140056	1.3541512489318848
randomForest(59,'gini','log2',19,13,False,'balanced')	0.7524509803921567	1.81430983543396
varianceThreshold();adaBoost(decisionTree('entropy',27,10,0.35857623595448995,8,'balanced'),76,0.44246522185888437,'SAMME')	0.6957633053221288	2.185652732849121
bernoulliNB(1.8505320226915862,True)	0.5	1.327033281326294
minMaxScaler();logisticRegression('l2','sag',1000,2.977626056380501,'None')	0.5	1.2966148853302002
maxAbsScaler();minMaxScaler();selectPercentile(70.93776590055079);lda(0.1645154494709279,123,0.02566305671354681)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
logisticRegression('None','newton-cg',1000,9.938135741666969,'balanced')	0.7516456582633053	1.935528039932251
pca(0.5221320284126965,True);selectPercentile(38.75425897316005);adaBoost(decisionTree('gini',16,19,0.37367341417016786,18,'balanced'),97,1.5554935375670702,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
selectFwe(0.008653582082547821);robustScaler(False,True);selectPercentile(94.60707119989488);decisionTree('entropy',6,2,0.29951393467369136,11,'None')	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by DecisionTreeClassifier.)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by DecisionTreeClassifier.)
selectFwe(0.015210543680639123);gaussianNB(0.008357878374102281)	0.540406162464986	1.6430017948150635
minMaxScaler();minMaxScaler();maxAbsScaler();multinomialNB(0.4824858913641914,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();maxAbsScaler();extraTreesClassifier(91,'gini','sqrt',11,19,True,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectFwe(0.028146284224580053);decisionTree('gini',21,19,0.18694769647481113,20,'None')	0.4970588235294118	1.213163137435913
selectFwe(0.04420490442665292);selectPercentile(82.5028558094312);minMaxScaler();gaussianNB(0.0035104491749848)	0.5651610644257703	1.1776249408721924
logisticRegression('l1','newton-cg',1000,3.349576312542485,'balanced')	eval_error (Solver newton-cg supports only 'l2' or None penalties, got l1 penalty.)	eval_error (Solver newton-cg supports only 'l2' or None penalties, got l1 penalty.)
minMaxScaler();adaBoost(decisionTree('entropy',23,20,0.7163664847100081,17,'None'),12,0.385035932223208,'SAMME')	0.6329481792717087	0.9406158924102783
minMaxScaler();maxAbsScaler();qda(0.9616148512453987)	0.5	0.7357282638549805
pca(0.8764430548719677,False);nystroem('rbf',4.7619755286411145,38,4,0.5084885282416156);adaBoost(decisionTree('gini',1,3,0.8597092309835485,7,'None'),44,1.1381690606137105,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
decisionTree('gini',20,13,0.6809215181270325,17,'balanced')	0.7381302521008404	0.8695492744445801
fastICA(16,'parallel','unit-variance','cube');adaBoost(decisionTree('gini',26,2,0.8883020893628591,18,'None'),18,0.34165033233091574,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
decisionTree('entropy',11,2,0.020416625556882395,4,'None')	0.5809173669467788	0.8880882263183594
maxAbsScaler();decisionTree('entropy',29,12,0.8355687708546891,12,'None')	0.5856792717086835	1.4770030975341797
minMaxScaler();varianceThreshold();gaussianNB(0.0095984783491355)	0.6351190476190476	1.3337361812591553
maxAbsScaler();bernoulliNB(43.0446906026269,True)	0.5	1.1098661422729492
bernoulliNB(2.4277935507858213,True)	0.5	1.5509686470031738
